id_listing_anon,dim_room_type,dim_person_capacity,dim_bathrooms,dim_total_reviews
bb4e7d02-d89f-4a11-a404-36c359840115,Private room,2,2.0,0
bb544584-8ab5-4c46-9ed2-278ce20a8e51,Entire home/apt,4,1.0,1
bb6278fd-7dc7-44ab-aecc-cb510af1a2c8,Entire home/apt,2,1.0,9
bb6787bd-71ff-498a-9fed-bd03817c3c23,Private room,1,1.0,13
bb6e32a5-74c2-489b-9a1b-4cc1e0da7a6c,Private room,2,1.0,1
bb70d39a-dc66-47d0-b175-4697e60fd8fd,Entire home/apt,2,1.0,0
bb8b5937-0903-4400-82c6-2befa3575233,Entire home/apt,4,1.0,0
bb91065c-30bc-4d11-bded-36d265603448,Private room,1,1.0,11
bbafebf1-7918-4387-a6d6-19520b36ba84,Entire home/apt,4,1.0,1
bbb783e9-0f54-4bba-93b8-d2f1b9f1e985,Private room,2,1.0,29
bbbf4dd9-0e67-497c-8ca1-d26360022f14,Entire home/apt,3,1.0,42
bbc72d20-cc72-42e5-82da-44afe73e73d6,Private room,3,1.0,49
bbca6f32-f126-4682-9dd8-a19845e867d1,Entire home/apt,4,1.0,66
bbcde151-8ad7-42ae-9f14-6a33e70eccfe,Private room,1,1.0,108
bbd1eaa4-5922-44ef-9398-9da45ebdd1c0,Entire home/apt,4,1.0,24
bbf3cd38-ab7d-4de8-963d-2da7b439b422,Entire home/apt,5,1.0,28
bbff6de9-774c-43bf-90fc-cdb5f2642d0a,Entire home/apt,4,1.0,1
bc03d14c-beee-4f1d-ad89-246818ad8e99,Entire home/apt,2,1.0,0
bc048595-ff27-449d-9edf-c83d88741bc9,Entire home/apt,4,1.0,21
bc19e76a-71f6-4399-83c6-b2a0e4f05130,Entire home/apt,2,,9
bc2a0217-6e89-43fb-802b-1cc0d977f7fe,Entire home/apt,6,2.0,5
bc381889-767f-4c1c-ae6a-f94662bb68ea,Entire home/apt,6,1.0,1
bc39636d-5879-4ce8-bc4e-3048a03dd1aa,Private room,1,1.0,0
bc407991-701b-4d62-bb8b-33822e49b86a,Entire home/apt,3,1.0,9
bc49c0af-c959-4eb6-a626-e2daa466000a,Private room,4,1.0,29
bc5dada1-4ae1-4161-8168-d999b32d816b,Private room,1,,0
bc9c0739-d9fd-4f94-87b8-60014201c59c,Entire home/apt,3,1.0,53
bcc18271-c1bc-449c-b4ad-4e628af00a19,Entire home/apt,4,1.0,36
bcc5e31b-365e-46d1-97ba-15ac166f251d,Private room,2,1.0,0
bcca80b5-de12-46f1-a2f3-a89209f1a9d5,Private room,1,1.5,1
bccc12a6-8591-47f5-bd5d-0ea1dda0547e,Entire home/apt,4,1.0,2
bccc75a7-f2b5-46e7-ae6b-86c43c3ecd1d,Entire home/apt,3,1.0,3
bcd03a45-96aa-48cb-a862-8acbb4e72739,Private room,2,,0
bcd36279-33d8-420e-9123-ef7a1cf038f0,Private room,4,2.0,4
bce225d3-432c-4bef-a08d-599ab7cfb55d,Entire home/apt,4,1.0,2
bce7d8f8-7be9-4347-9d5e-cca3a8ecd4ee,Private room,2,1.0,49
bd09f1a9-0aca-41f1-9b36-e9f19ec80a4f,Private room,2,,0
bd0a80f9-47f9-4b74-ab33-b4a3726a9fb7,Entire home/apt,8,1.0,4
bd202f9f-6267-4290-abf3-1fff9ad4efab,Entire home/apt,6,2.0,12
bd2566f1-0697-458c-8beb-ce6d6e5b5059,Private room,2,1.5,2
bd452939-26b6-411c-bb41-a96f5c7364d8,Entire home/apt,4,,1
bd55a113-2afa-4e5a-944f-f6cde92b2e09,Entire home/apt,4,1.0,12
bd622848-7f54-4fc3-b2a6-9cdb518e6b01,Private room,4,,0
bd655a6b-d059-4323-8518-86183d5bc78c,Entire home/apt,4,,0
bd811ff1-c833-4783-bfea-41753288290d,Entire home/apt,4,1.0,7
bd8e8a59-a9e3-4d16-9578-8ca2a815395d,Private room,2,1.0,13
bd8fae65-ed5d-417b-9ec2-157d389b6f33,Entire home/apt,5,1.5,0
bda84d30-3748-4f94-b62f-07c6ba5e7dcf,Entire home/apt,4,1.0,79
bdb200dd-3a2a-4aa1-8ff5-ffb90118e117,Entire home/apt,3,1.0,54
bdb83353-483a-4ce4-b4f9-df3833d4ffb1,Entire home/apt,4,1.0,68
bdc5ba73-b7ac-40c5-9cee-084c663e0b26,Private room,1,2.0,0
bdcfaf3b-8121-4e3f-b8cd-54a53405d075,Private room,2,2.0,1
bde33598-6095-48dd-ab78-bf43ebea81c3,Private room,2,1.0,1
bded19d0-f8af-46f6-8d2d-639b69db8fae,Private room,2,1.0,22
bdee1401-1b72-4ab6-b882-0131b88501e0,Private room,1,1.0,3
bdfb95bc-da0b-4363-9b9b-cf55e3addc48,Entire home/apt,8,1.5,22
bdff1b2f-a40b-43bb-9191-6e2971447cff,Entire home/apt,4,1.0,20
be0c50fb-221b-4b16-a2b6-905ec765f9fc,Private room,1,3.0,0
be17060d-4a2e-4adf-828f-7cba0711b274,Entire home/apt,2,1.5,1
be1de13c-5d12-4ab3-9b4b-5e7c211515be,Private room,2,1.0,0
be262ca4-46d1-4b49-8805-6e1c9021fbe2,Private room,2,,1
be285d1b-4064-4854-964b-9f014678a28f,Entire home/apt,5,,0
be2e6d14-bd51-4d49-bb56-e5a5772ca80a,Private room,5,3.0,2
be336e4e-e1dc-4ba6-87b9-439982129bed,Private room,1,1.0,8
be3738c4-582d-481b-a84d-a47af586f0b2,Entire home/apt,7,2.0,2
be3f9ed0-0d70-4d40-9f86-893a5ef21aa7,Entire home/apt,4,1.0,2
be4516a7-2f2c-4242-a647-0691a1736567,Entire home/apt,4,2.0,0
be53d3b1-1e3f-4948-857e-6f05002667eb,Entire home/apt,6,1.0,19
be5c8a2b-d633-4fe5-9834-b162372651ac,Entire home/apt,4,1.0,58
be7fa168-2a81-4c76-979b-1fd96ecb982d,Entire home/apt,4,1.0,0
be8427dd-2710-4337-b56d-c3168c1b1e57,Private room,2,1.0,0
be85f122-5236-437b-b0ab-7ef45cc61a0c,Private room,2,2.0,0
be87d056-381b-4e72-9d39-9fab13650640,Private room,1,1.0,4
be8dff5c-b1a1-4f4a-9c6b-4d9095cfdad7,Entire home/apt,2,1.0,0
be92ca05-8730-49ca-8153-45a473c19078,Private room,2,1.0,3
be93bee0-74a0-4cb8-b33e-95d3401e9c27,Entire home/apt,4,1.0,0
be9f9014-eab2-4a5c-b6f0-5bbbe6b0751e,Entire home/apt,2,1.0,7
bea7b463-ddf7-4c1b-b59d-7e4ec30d80ca,Entire home/apt,1,1.0,0
beb43758-194a-48db-b9e2-7c115c3fc69c,Entire home/apt,4,1.0,33
bec05a67-c02e-4e48-b037-d84cc05524bc,Entire home/apt,10,2.0,2
bec79076-9f52-4e0d-9277-85cb1c6594c0,Entire home/apt,4,1.0,11
bee23361-51b2-47c2-a1ac-2566ccef164a,Private room,1,2.0,7
bee354af-deff-4abd-9d0f-315de295fe7c,Private room,1,,0
bef064da-688e-4f33-97bd-fc65262a9fa9,Entire home/apt,2,1.0,0
bef2cecd-a801-473f-bf8a-7b2b0038c5d4,Private room,1,1.0,0
bef5681e-0de5-40c6-9fe9-df08a8328f1d,Entire home/apt,4,2.0,0
bf0207d3-0392-41b2-9fdd-11d54d44853d,Entire home/apt,5,1.0,0
bf083f07-780e-44ab-b435-519847af4172,Entire home/apt,6,,4
bf0a2e5d-7526-47f8-843a-ea472a870263,Entire home/apt,2,1.0,12
bf0e69bb-b4f2-4f6d-8350-f3e7347a5bf2,Entire home/apt,2,1.0,18
bf19ac52-f5f5-439d-bac6-e8d3ba28cf4f,Private room,2,1.0,0
bf241f09-3ac3-49fe-af30-508faddaf9ef,Private room,6,3.0,0
bf326a43-5cf7-4883-b5ab-408c22a593dd,Entire home/apt,8,2.0,20
bf4ca9ad-47db-4f39-b7fb-ec5f6b693626,Entire home/apt,2,1.5,0
bf4e5216-850f-4b50-91fc-7226b74a75f8,Entire home/apt,4,1.0,63
bf57952f-d49b-47b6-84e3-7322a2398834,Private room,2,1.0,0
bf58a95f-9d24-49b3-a08e-c9aad51413ae,Private room,2,1.0,0
bf5b6301-f2cb-4cf4-ad76-9604f4d747b3,Private room,2,1.0,0
bf7c2b69-a763-44f8-8997-4c57c7fd796a,Private room,2,1.0,0
bf8caf47-e922-436e-9e33-5b675b8bbc8f,Entire home/apt,4,1.0,1
bf94719e-82a7-4877-93d4-15ddb3e33064,Entire home/apt,4,1.5,0
bfa5ec92-6726-462f-9835-16ed5d17ff94,Private room,2,1.0,0
bfad5c31-73a8-4979-bffc-9b438acddd83,Entire home/apt,4,1.0,22
bfaf25d0-b6c1-43c7-ba00-07f39a167354,Private room,2,1.0,9
bfcb2db0-1a9c-46ff-bde7-4ea37ff94f46,Private room,1,,0
bfe2c90d-6046-4ec0-8a08-a1c10a0c618e,Entire home/apt,3,1.0,5
bfe3671e-562d-4685-a06e-1cf114448e46,Entire home/apt,2,,5
bfe89474-fb3e-4ab0-a1a3-1102a30ab6ee,Private room,2,1.0,0
bff97155-23a6-4b32-9c8e-0817b978c6ae,Shared room,2,,0
c00f3eff-43ef-4afb-b99c-a2584c6bfc0b,Private room,2,2.0,23
c016f715-381f-46aa-aa46-75eb482d05c2,Entire home/apt,7,1.0,39
c021ed85-0c14-41b3-b679-dcf23ff95ee8,Private room,2,,0
c02a1c9a-0389-493f-98cb-8e000e8eee8b,Private room,2,1.0,38
c02e4f15-5594-4794-ab1a-ae6a57c33dc8,Entire home/apt,2,1.0,13
c030564a-bf44-43b0-abc0-bf3ce6802ff8,Entire home/apt,3,1.0,1
c04a449a-4ff9-43e8-b6da-f1611e34f9b0,Entire home/apt,3,2.0,0
c062149c-d096-4267-9690-2a490b7002a3,Entire home/apt,4,1.0,2
c082ce4d-8911-4ece-92cc-5aa6ace4906e,Entire home/apt,4,1.0,5
c099b255-5695-433b-a8bf-770ad6dced05,Entire home/apt,2,1.0,10
c0b19ec0-9594-4d6f-8fb6-a23257c88305,Private room,2,1.5,2
c0c692a4-c782-4ac4-a35f-fc9381a7c4bd,Entire home/apt,8,2.0,14
c0d32415-fe7a-4733-bff7-df1868beefc8,Entire home/apt,2,1.0,33
c0d43f1e-cb22-43ae-bc97-33d36a9a0a56,Entire home/apt,2,2.0,0
c0e4f23e-20ed-4c1a-9058-a65119d01d12,Entire home/apt,3,1.0,4
c0f1eb2a-a9cd-4253-b743-783021df0c8f,Entire home/apt,3,1.0,0
c105b482-b040-4425-b93e-1694cc07d03d,Entire home/apt,4,2.0,1
c11d1220-6b84-4983-9ea9-6f1b82d01f5c,Private room,2,1.0,36
c1228986-7865-463a-b88d-e6b1b99b202d,Private room,4,,1
c1230658-ba46-4131-b3d9-42f6c7305b38,Private room,2,1.0,0
c1323576-e1a3-404b-801c-f14ddc466e02,Entire home/apt,2,1.0,90
c136edf2-88ae-4fbe-904e-b6ec32e9234c,Private room,2,1.0,0
c1489dca-5f48-4e1d-a232-4f6d20cbc0dd,Entire home/apt,4,1.0,26
c1490b31-f8aa-401f-a937-15957f7d22e2,Private room,6,2.0,7
c14cd4ca-d58f-4703-bdba-c4e00d798336,Entire home/apt,4,1.0,0
c16e22c8-8e68-40bf-a14a-9dd5480c5506,Private room,2,3.0,67
c1a45c85-42f0-488c-be48-8e2e08cd33aa,Private room,3,1.0,1
c1bd9001-ee05-434b-ab30-75b9e6a19879,Entire home/apt,5,1.0,11
c1cb4aaf-377b-4f6c-b68a-9982b135650a,Private room,2,1.0,20
c1d53482-a911-4970-a012-e29433d2cc50,Entire home/apt,12,3.5,0
c1e8275b-cf69-4299-ad05-ac022f1c4904,Entire home/apt,3,1.0,1
c1fbd251-f3ef-4101-8ccf-09ce9a53dec6,Entire home/apt,4,1.0,15
c1febd1b-2361-4791-8946-310600ee3960,Entire home/apt,4,1.0,0
c21fb099-a5ea-4352-955e-b405296bef30,Entire home/apt,1,1.0,0
c227745c-48a7-444b-a3f3-c73b602976db,Private room,2,,70
c24850ad-70fd-4eaf-b2c5-acbe98d318e1,Private room,2,1.5,7
c24b6209-1f82-4993-bcbc-8dab8e28fc40,Entire home/apt,5,2.5,106
c24c43ba-baaa-45ad-a288-d02412c706d7,Private room,2,1.0,1
c25c6951-12b0-4471-bc1d-f1e6e824b7d3,Entire home/apt,4,1.0,94
c270a1dc-5ddb-42af-8557-08673d4ba5d5,Entire home/apt,4,1.0,14
c2717213-ad98-441b-8933-a4490f7d43ed,Private room,2,1.0,0
c2824cd1-7ace-4915-a5c3-cbe7f7246285,Private room,1,2.0,3
c29957e1-9252-4d2e-9c5a-078bcfdd631f,Entire home/apt,3,1.5,15
c2a5634d-85f4-4202-a693-a69ca2b45353,Entire home/apt,8,2.0,46
c2a7bcbd-6054-4abe-bbce-bc2da9e96adc,Private room,2,1.5,0
c2ad9438-3d0d-44c4-81eb-463eabdb5bb5,Entire home/apt,4,1.0,1
c2cf4d37-0860-438b-b5bf-3b3287c9a790,Private room,1,,0
c2dcaafa-50be-4d61-8ec4-7ccaabb006f6,Entire home/apt,2,1.0,0
c302b47b-909c-4d8d-90cb-33af7a5b40ea,Private room,1,2.0,0
c306534d-ea92-46d3-af2b-37ab4d955854,Private room,2,,0
c30c36d5-2ec9-48ca-a1c5-4a14ea74d82b,Private room,2,,0
c31a7594-49e0-4575-bae6-ba08f87e6ea0,Entire home/apt,4,1.0,5
c31a8414-75d2-4813-8087-ec71811d45ea,Shared room,2,,0
c31b6f75-88af-4990-a989-97112b9b7fe6,Private room,2,1.0,7
c322dc8a-e97a-4213-b4ec-72f99d14d837,Private room,2,1.0,7
c331b5d9-413f-4e3b-8356-7e64093dcb02,Entire home/apt,16,2.0,0
c3325017-a04f-43cc-9204-15ceb4e4e4ff,Private room,1,1.0,13
c341730f-b569-457f-acb4-fbe01a33f30c,Entire home/apt,4,1.0,42
c34de651-f215-4801-b3ba-d404e6bce0f8,Entire home/apt,1,1.0,2
c352b023-52cb-44bb-8061-b374a9f01f7c,Private room,1,2.0,0
c363bddd-d0fe-44e8-b034-921c683b8c82,Entire home/apt,4,1.0,0
c36b6cee-0c6c-48ab-b105-bd0861da144c,Entire home/apt,4,1.5,1
c36fdd36-09cd-40a6-9e77-cf95d1a4f8ce,Private room,3,2.0,0
c374e18b-dc55-4a66-92bb-ca9103cc979b,Private room,1,2.0,1
c37a0f40-0aa0-4730-b7c3-10307b0fda8f,Entire home/apt,6,3.0,19
c38e56eb-51ba-4dbb-82db-c3422e429766,Private room,2,1.0,1
c39ea2ca-1fc4-491b-a752-c644e5f672a4,Entire home/apt,5,1.0,45
c3a5f66c-5250-4d04-b036-0e52bef9e99e,Entire home/apt,4,1.5,43
c3a7cc67-dd3e-4473-9bfe-e8003b04af46,Entire home/apt,2,1.0,0
c3aa3180-4d3b-475a-91f4-38bf1bd910bb,Entire home/apt,4,1.0,18
c3b821ab-0810-4863-9243-06530051e816,Private room,1,2.5,3
c3b847c5-758d-43d2-905c-1b7f6e059e80,Entire home/apt,6,,0
c3cc1ed7-cc2f-425b-9a9d-409d0efba689,Entire home/apt,6,1.0,8
c3cd58ba-c27a-4e35-8907-219497334450,Entire home/apt,6,2.0,22
c3d9fe7b-0dfd-4818-a773-4bd92d62ed04,Entire home/apt,4,1.0,80
c3edf774-80f8-41f3-9d0b-b1db6aa3f8c6,Private room,2,1.0,0
c3ee5b7e-855a-46dc-8993-76eed2ade74a,Entire home/apt,4,1.0,4
c3fbd104-784a-438f-a947-25ee4d57ed10,Private room,2,1.0,12
c3fcf67c-d7fb-4c0e-a045-d7e7ec0dda7d,Entire home/apt,3,1.0,1
c407368a-6f4b-449c-81b4-cb162d383b6e,Entire home/apt,4,1.0,7
c42af512-8100-4512-8c18-f8bc969210b4,Entire home/apt,2,1.0,1
c430d3c9-f242-4526-aa32-2410d132184a,Private room,2,,0
c4362547-30bc-4f3c-b06f-734e8d2166e4,Private room,16,2.0,1
c446f776-1d7c-43aa-aba3-c943a372dc8b,Private room,2,1.0,0
c45ca51d-584f-4c3a-96df-a12e31fc01ba,Entire home/apt,4,2.0,0
c470cb35-b624-426d-83dc-33b0092fe8c2,Private room,2,1.0,0
c4776b4a-08e7-4933-908d-5d10663f7d6b,Entire home/apt,4,1.0,1
c47d9f4e-64d4-4d5c-bf1a-8a5fec2aacb1,Entire home/apt,4,1.0,15
c492fc09-ca0f-469b-b3ab-d779eb60ed9d,Entire home/apt,2,1.0,3
c49c1346-6f32-4be6-a97a-fbeb84cfedb4,Entire home/apt,3,1.0,3
c4afc82f-48cd-43f3-9ce6-caef5f3dcc4a,Private room,2,,0
c4c1c517-671b-4c49-ab00-5f9c60115b3b,Entire home/apt,8,2.0,4
c4eff6af-1c13-4bf0-9e73-20d1527bde76,Private room,2,2.0,0
c50135c7-2248-4c0f-861e-0a1827c3d3e0,Private room,4,1.0,2
c505c280-fb10-454c-8211-ee6e5fa4fd9c,Entire home/apt,6,2.5,6
c5069a5d-2ebf-4bd1-a0e5-5819eec99e84,Private room,1,1.0,0
c508d568-33e2-46fb-9f49-5d53cd561003,Private room,2,,0
c50a820f-ec60-42f0-acec-d9a67157e6da,Private room,16,,0
c512c52c-3064-4c83-899c-2815cb333a5d,Entire home/apt,2,1.0,1
c5244236-bf4b-42d7-a41d-ff28071a904a,Private room,6,1.0,3
c52b9256-6983-4e87-8ac4-49e3b7ed3358,Entire home/apt,4,1.0,79
c535034a-0498-416a-9656-b00379c3c635,Entire home/apt,4,1.0,0
c541ee49-6835-416c-84c8-6c349ed24dad,Private room,3,1.5,26
c562de12-30a0-44c7-ad1b-de1cb2642957,Private room,1,1.0,0
c5655fed-5772-4a21-bd6b-5d1c8ef7c341,Private room,1,,0
c5671832-518c-409b-bf77-3a2b94eb8865,Private room,2,1.0,1
c57b9ef9-33ed-4749-817b-5e5ef36a7f3a,Private room,1,2.0,0
c5801b24-e8f7-4def-b940-ad5184265492,Private room,4,1.0,0
c5803329-5e75-40ab-a25c-cb4d12af2d4e,Entire home/apt,4,1.0,0
c58513e3-637e-4362-b21b-3ee4a4186d39,Private room,1,1.0,1
c58aa66e-0354-49ef-91c2-0631e4aea7f1,Entire home/apt,3,1.0,0
c59634b6-2e36-4a85-9361-0f7225842d8a,Entire home/apt,4,1.0,2
c59b9b92-38c8-4dd6-9876-ccabae2bb2eb,Entire home/apt,2,1.0,0
c5a0ce1d-cf31-4a4f-9a87-52afaec0f082,Private room,2,1.0,0
c5b3c9a2-4084-40cf-928c-6f13aee1ba07,Private room,1,1.0,2
c5bcee13-9fbf-47dc-843d-f213f93f1325,Entire home/apt,6,1.0,3
c5ce58ba-33ea-4153-a345-97cec975fd05,Entire home/apt,2,1.0,106
c5ed64c3-4de3-4e84-8b8a-7182a8f00cf5,Private room,1,1.0,1
c5f8fbac-2a07-4a28-92f3-719756b11d7d,Entire home/apt,4,1.0,0
c601d524-e664-471c-b94b-5b795ba686b3,Private room,1,2.0,13
c6073c85-ff73-4cb0-99a2-886ef1b2256e,Private room,5,1.0,0
c61ca795-b1dd-4251-80d3-49c670098bc2,Entire home/apt,5,2.0,25
c62a59fe-4403-4bbb-b4bd-6483e694cfed,Entire home/apt,5,1.0,43
c62f2a77-5f7c-4bd4-976c-aee368e3ca59,Entire home/apt,6,4.0,55
c6353882-ea53-4684-85b3-8b6f8a91fdac,Entire home/apt,7,1.0,60
c64518a2-6366-44e5-85b2-68f36d1d1e91,Private room,5,,0
c674beae-a826-4a28-bf16-2c4d8c3e4501,Private room,2,2.0,7
c6b6de88-55fe-4d8e-931e-d954b8e77c20,Private room,1,1.0,0
c6c1075c-2d3a-4664-9d40-9ece5f9acd3b,Private room,2,1.0,0
c6c1e825-0441-435a-b3b7-2fcac7b0499d,Entire home/apt,3,1.0,6
c6dfe656-c416-4f4d-ba4b-732f53eb373b,Entire home/apt,5,2.0,0
c6f0e6dc-148f-4f0c-8c19-3e8a2318cfc9,Entire home/apt,3,1.0,7
c6f78ec6-5a04-4017-8979-bd1dbcdcd554,Entire home/apt,4,2.0,1
c6f79800-ea5b-482a-96b2-622f34d049ac,Entire home/apt,3,1.0,1
c700fd38-dbbd-4d1f-8c83-f0b7b416ce42,Shared room,1,1.0,0
c705b57b-7e45-49a4-a4d6-2ae3901b9a74,Entire home/apt,2,1.0,79
c707d8fd-deab-4cec-bb3c-94479b37f0d1,Entire home/apt,5,1.0,7
c70c15f0-5ceb-43d9-8763-c751de7a0ec5,Private room,1,1.0,0
c71e28aa-44f3-4c8c-85e6-43051de2b7ac,Entire home/apt,16,8.0,0
c71e96fb-ecaf-4759-b0ba-e604f9861064,Entire home/apt,4,1.0,32
c7261953-85a4-4f9b-a55c-f1ea9b83762e,Private room,2,1.0,0
c72d1dec-896e-4ca1-a6cd-5d1b889c7526,Private room,2,,0
c7340b5a-1cf8-41f6-b20c-107a1e576f9a,Entire home/apt,8,2.0,0
c7361300-18b1-433e-aaa6-6094bded3cfb,Private room,4,2.0,33
c750d444-b79b-4472-9d5c-fdea40d10686,Private room,2,,0
c7555bb2-0969-44c6-a3aa-0f148ce76239,Private room,2,1.0,0
c7705249-a67f-4f14-bad4-f4fdda83cfee,Entire home/apt,4,1.0,21
c7755ce1-713d-442f-b521-2049e0f40984,Private room,1,1.0,0
c7a3becf-ca13-44b5-b771-5b167050643d,Entire home/apt,4,1.0,7
c7ba5e17-5f2a-4bff-994a-975578b10407,Entire home/apt,2,1.0,2
c7be2d47-4b9d-42ae-ac6f-ec950b7ed47e,Private room,2,1.0,4
c7f014fd-7cd2-468a-8b1b-f560f7590d93,Private room,1,1.5,2
c7fa9579-21a8-422b-8463-b9c349af32a6,Private room,7,2.0,1
c7fde23c-ead2-44d7-9bfc-24617d48e2f4,Entire home/apt,4,1.0,0
c7fdf974-aa1b-47f5-88e4-bb2f79a0ff30,Entire home/apt,7,1.0,0
c8044580-7792-4b29-af04-8d4aad8db6d8,Entire home/apt,2,1.0,0
c8082a73-d0e8-4baf-9154-756998ee7f66,Entire home/apt,4,1.5,9
c811d389-ceac-4a2c-aec4-a4fca79d63c6,Entire home/apt,4,1.0,18
c815750c-5fcb-4795-bac6-086c81d4a60c,Private room,2,1.0,2
c82633d9-b5fc-4b95-ad07-2fdbc45477b6,Entire home/apt,4,1.0,27
c8310a86-4f62-4b32-9380-713fecfd0350,Private room,3,3.0,5
c83d87cb-26b4-4321-9800-f80e15818f37,Private room,1,1.0,0
c870b7c0-92f2-40c9-a03f-787cc6bda16e,Entire home/apt,2,1.0,14
c877f8ac-b6f8-4ee0-999d-f2d4720b39e4,Entire home/apt,4,1.0,0
c882e76b-800f-497d-8627-48689d760568,Entire home/apt,6,2.0,0
c88e6066-a369-431c-a147-b492b803b388,Entire home/apt,3,1.0,18
c8b68871-fa07-4f5e-92d1-bd693344470b,Entire home/apt,4,2.0,1
c8da4b43-bf4e-4ad1-970b-f9d7d780dba9,Shared room,16,2.5,6
c8debfca-ac24-42f0-9aae-31f1e028374f,Entire home/apt,2,1.0,1
c8f801df-7bfb-4342-ba1a-3fda6a3c0da6,Private room,1,1.0,1
c91ee42c-7899-44f9-b842-e803005067a4,Private room,2,2.0,0
c92d8784-9f3b-4252-b88b-c23b36ddec17,Entire home/apt,2,,0
c9388da9-b3fc-4fc1-8459-6b21ed0f738e,Entire home/apt,3,1.0,84
c95c5945-536f-42a4-ae2c-277c8ed6861f,Entire home/apt,6,2.0,10
c9689f71-933c-4c93-a7bf-3579bb127e32,Private room,2,,0
c977f377-f595-4426-bf10-a6a163fec6ee,Private room,2,2.0,0
c9862051-6977-4eba-9d45-047468a034c5,Private room,2,1.0,1
c99ffacc-cba2-40a8-8d95-09a47572e5e8,Private room,2,1.0,6
c9afb3c5-0f17-48ae-8e4a-04e0709d778f,Private room,1,2.0,0
c9beb732-a904-4f08-884f-467eb59ef27c,Entire home/apt,2,1.0,75
c9cf36e0-4974-42d0-8266-0a0976ad4031,Private room,2,1.0,0
c9d2b8ba-3131-4f10-8626-32bed9c34c18,Entire home/apt,4,1.0,7
c9e32ae3-35d7-4bed-a0ec-d9cec24c904f,Entire home/apt,4,0.0,0
c9ea32f1-f397-4df9-9543-553301963930,Private room,2,2.0,0
c9eaa9aa-41a0-422a-9974-085844459f2e,Entire home/apt,7,2.0,0
ca00f90d-adb2-4b1a-a7f6-a1ca722657ea,Private room,3,2.0,321
ca1171f4-51d0-4ed3-ab55-14480c08c642,Entire home/apt,2,2.0,10
ca336e57-ba6d-4cd3-830f-7122e8bdd63c,Private room,2,2.0,52
ca34a2ee-ab1c-4a94-bec4-92dd20069f21,Entire home/apt,4,1.0,1
ca4457d1-6980-4024-993d-13aedee3161a,Entire home/apt,2,1.0,3
ca4af5fd-fc66-4af9-9de9-53b0db732775,Entire home/apt,8,1.0,1
ca5da79b-f33b-43a3-b948-3b09e9744ad7,Entire home/apt,4,2.0,1
ca6a0058-5a00-4e5e-aa60-22c82e8cf3f6,Private room,3,1.0,0
ca7b2c6a-a297-4d86-a212-04328b4f52fd,Private room,2,2.0,9
ca7e1068-da59-45a9-9a6b-3efcbf58de8d,Entire home/apt,4,1.0,0
ca848c22-d9ac-4b87-91fd-757201b1ffe8,Private room,2,2.0,13
ca86bcf1-4ce0-4039-b808-2f2ccfe6fc25,Entire home/apt,4,1.0,28
caabe2a7-523c-4ef6-915f-f61342556526,Shared room,2,1.0,0
cab80922-2686-475b-9c75-012c0c1eefb1,Entire home/apt,4,1.0,11
cabc3e59-5760-4f8a-b198-fb29ea404b4a,Private room,1,1.0,0
cad82673-c02e-4a47-908d-3183696de048,Entire home/apt,4,1.0,0
cadafe13-95c6-40b8-ab51-780c24cfc79b,Private room,2,1.0,0
cadc1675-ecb8-40b7-a82d-913c89cc633a,Private room,1,1.0,0
caea13f7-7060-4ef3-860c-c4788f4d9320,Private room,4,1.0,0
caef1952-b5a0-4f30-a10e-c504045827a8,Private room,1,1.0,3
cb46c75a-96d5-4ad0-8bdb-84ec1aa1252c,Private room,4,2.0,0
cb525bec-7538-4000-8309-861b73db0159,Entire home/apt,2,1.0,0
cb5fae6c-4a3e-4b6f-b7e8-859e603f0ec5,Entire home/apt,2,1.0,48
cb86b8c5-5001-4643-b7de-f0bce869d031,Entire home/apt,2,1.0,28
cb9083b7-bd2b-4086-a6dd-4e07e739a416,Entire home/apt,3,1.0,9
cb94c042-5362-46ff-879a-50b58080d299,Entire home/apt,8,2.0,44
cb969f2e-bf82-4f9c-b809-cc0071950733,Shared room,2,1.0,31
cb996f15-3b5d-4df6-8fb3-a4b645617f1b,Entire home/apt,6,1.0,37
cba3d261-9ea0-42a0-9a65-a57458cc5e10,Entire home/apt,4,1.0,31
cbb3f674-6ec4-4a5e-87b7-5a77a83c3f22,Private room,8,2.0,0
cbcd8ddf-01da-4fa7-8109-12085463d97f,Private room,2,7.0,0
cbd1439d-783c-453c-91e9-75adca62dbc6,Private room,2,1.0,143
cbf70721-6f17-4ee1-b030-6c371b7ed58b,Private room,4,1.0,76
cc119bf2-292a-4250-aabd-10d6f5a9112d,Entire home/apt,4,1.0,4
cc198981-58ef-4524-9379-9e7d0e37667a,Private room,2,1.5,3
cc4488ee-bc65-43ff-b116-7da3dde8e97c,Private room,2,2.0,0
cc4cfd0d-3c65-47ea-bdcf-e19ff1f3a772,Private room,4,2.0,0
cc4ea63a-869e-4c7e-abdb-6e2f21258eea,Entire home/apt,4,1.0,0
cc52ffee-e7fb-40b6-b310-6ebbda864c61,Private room,3,2.0,0
cc549c00-ab23-4b40-9cfb-109c2988de3b,Private room,1,1.0,0
cc6a5b67-e113-44d4-9dc4-f56330609d91,Entire home/apt,4,1.0,58
cc7084c6-2fe6-4ff0-869f-7842ba8ec963,Private room,2,,0
cc852220-00fb-4e40-bb5d-11451542fa7c,Entire home/apt,2,1.0,18
cc90e3f9-0db7-4ebc-801e-755e974fe9cd,Entire home/apt,7,1.0,1
